x1,y1,z1,x2,y2,z2
,,,0.6024368347429843,7674,2
,,,0.6024368347429843,7675,2
,,,0.6024368347429843,5119,2
,,,0.6024368347429843,5120,2
,,,0.6024368347429843,3071,2
,,,0.6024368347429843,3072,2
,,,0.6024368347429843,4612,2
,,,0.6024368347429843,4613,2
,,,0.6024368347429843,4092,2
,,,0.6024368347429843,4093,2
0.6024368347429843,4094,4,,,
0.6024368347429843,4095,6,,,
0.6024368347429843,4096,6,,,
0.6024368347429843,4097,4,,,
,,,0.6024368347429843,4098,2
,,,0.6024368347429843,4099,2
,,,0.6024368347429843,6120,2
,,,0.6024368347429843,6121,2
,,,0.6024368347429843,6122,2
,,,0.6024368347429843,6123,2
,,,0.6024368347429843,6124,2
,,,0.6024368347429843,6125,2
,,,0.6024368347429843,6126,2
,,,0.6024368347429843,6127,2
,,,0.6024368347429843,6142,2
0.6024368347429843,6143,4,,,
0.6024368347429843,6144,4,,,
,,,0.6024368347429843,6145,2
,,,0.6024368347429843,2064,2
,,,0.6024368347429843,2065,2
,,,0.6024368347429843,2066,2
,,,0.6024368347429843,2067,2
,,,0.6024368347429843,2068,2
,,,0.6024368347429843,2069,2
,,,0.6024368347429843,2070,2
,,,0.6024368347429843,2071,2
,,,0.6024368347429843,2564,2
,,,0.6024368347429843,2565,2
,,,0.6024368347429843,3578,2
,,,0.6024368347429843,3579,2
,,,0.6024368347429843,7167,2
,,,0.6024368347429843,7168,2
,,,0.6024368347429843,1023,2
,,,0.6024368347429843,1024,2
,,,0.6024368347429843,5626,2
,,,0.6024368347429843,5627,2
,,,0.6024368347429843,8184,2
,,,0.6024368347429843,8185,2
,,,0.6024368347429843,8186,2
,,,0.6024368347429843,8187,2
0.6024368347429843,8188,4,,,
,,,0.6024368347429843,8189,4
,,,0.6024368347429843,8190,6
0.6024368347429843,8191,8,,,
,,,0.6024368347429843,516,2
,,,0.6024368347429843,517,2
,,,0.6024368347429843,6660,2
,,,0.6024368347429843,6661,2
0.7540477774383469,0,16,,,
,,,0.7540477774383469,1,14
,,,0.7540477774383469,2,10
0.7540477774383469,3,10,,,
,,,0.7540477774383469,4,8
,,,0.7540477774383469,5,8
,,,0.7540477774383469,6,8
0.7540477774383469,7,8,,,
,,,0.7540477774383469,8,4
,,,0.7540477774383469,9,4
,,,0.7540477774383469,10,4
,,,0.7540477774383469,11,4
,,,0.7540477774383469,12,4
,,,0.7540477774383469,13,4
,,,0.7540477774383469,14,4
0.7540477774383469,15,4,,,
,,,0.7540477774383469,16,2
,,,0.7540477774383469,17,2
,,,0.7540477774383469,18,2
,,,0.7540477774383469,19,2
,,,0.7540477774383469,20,2
,,,0.7540477774383469,21,2
,,,0.7540477774383469,22,2
,,,0.7540477774383469,23,2
,,,0.7540477774383469,24,2
,,,0.7540477774383469,25,2
,,,0.7540477774383469,4606,2
0.7540477774383469,4607,4,,,
0.7540477774383469,4608,4,,,
,,,0.7540477774383469,4609,2
,,,0.7540477774383469,26,2
,,,0.7540477774383469,27,2
,,,0.7540477774383469,28,2
,,,0.7540477774383469,29,2
,,,0.7540477774383469,30,2
,,,0.7540477774383469,31,2
0.7540477774383469,3070,4,,,
0.7540477774383469,3071,6,,,
0.7540477774383469,3072,6,,,
0.7540477774383469,3073,4,,,
0.7540477774383469,4088,4,,,
,,,0.7540477774383469,4089,4
,,,0.7540477774383469,4090,4
,,,0.7540477774383469,4091,4
0.7540477774383469,4092,6,,,
,,,0.7540477774383469,4093,6
0.7540477774383469,4094,10,,,
0.7540477774383469,4095,12,,,
0.7540477774383469,4096,12,,,
0.7540477774383469,4097,10,,,
,,,0.7540477774383469,4098,6
0.7540477774383469,4099,6,,,
,,,0.7540477774383469,4100,4
,,,0.7540477774383469,4101,4
,,,0.7540477774383469,4102,4
0.7540477774383469,4103,4,,,
0.7540477774383469,5118,4,,,
0.7540477774383469,5119,6,,,
0.7540477774383469,5120,6,,,
0.7540477774383469,5121,4,,,
,,,0.7540477774383469,6136,2
,,,0.7540477774383469,6137,2
,,,0.7540477774383469,6138,2
,,,0.7540477774383469,6139,2
0.7540477774383469,6140,4,,,
,,,0.7540477774383469,6141,4
0.7540477774383469,6142,8,,,
0.7540477774383469,6143,10,,,
0.7540477774383469,6144,10,,,
0.7540477774383469,6145,8,,,
,,,0.7540477774383469,6146,4
0.7540477774383469,6147,4,,,
,,,0.7540477774383469,6148,2
,,,0.7540477774383469,6149,2
,,,0.7540477774383469,6150,2
,,,0.7540477774383469,6151,2
0.7540477774383469,7166,4,,,
0.7540477774383469,7167,6,,,
0.7540477774383469,7168,6,,,
0.7540477774383469,7169,4,,,
,,,0.7540477774383469,2040,2
,,,0.7540477774383469,2041,2
,,,0.7540477774383469,2042,2
,,,0.7540477774383469,2043,2
0.7540477774383469,2044,4,,,
,,,0.7540477774383469,2045,4
,,,0.7540477774383469,2046,8
0.7540477774383469,2047,10,,,
0.7540477774383469,2048,10,,,
,,,0.7540477774383469,2049,8
,,,0.7540477774383469,2050,4
0.7540477774383469,2051,4,,,
,,,0.7540477774383469,2052,2
,,,0.7540477774383469,2053,2
,,,0.7540477774383469,2054,2
,,,0.7540477774383469,2055,2
,,,0.7540477774383469,7678,2
0.7540477774383469,7679,4,,,
0.7540477774383469,7680,4,,,
,,,0.7540477774383469,7681,2
0.7540477774383469,5118,4,,,
0.7540477774383469,5119,6,,,
0.7540477774383469,5120,6,,,
0.7540477774383469,5121,4,,,
0.7540477774383469,3070,4,,,
0.7540477774383469,3071,6,,,
0.7540477774383469,3072,6,,,
0.7540477774383469,3073,4,,,
,,,0.7540477774383469,26,2
,,,0.7540477774383469,27,2
,,,0.7540477774383469,28,2
,,,0.7540477774383469,29,2
,,,0.7540477774383469,30,2
,,,0.7540477774383469,31,2
0.7540477774383469,4088,4,,,
,,,0.7540477774383469,4089,4
,,,0.7540477774383469,4090,4
,,,0.7540477774383469,4091,4
0.7540477774383469,4092,6,,,
,,,0.7540477774383469,4093,6
0.7540477774383469,4094,10,,,
0.7540477774383469,4095,12,,,
0.7540477774383469,4096,12,,,
0.7540477774383469,4097,10,,,
,,,0.7540477774383469,4098,6
0.7540477774383469,4099,6,,,
,,,0.7540477774383469,4100,4
,,,0.7540477774383469,4101,4
,,,0.7540477774383469,4102,4
0.7540477774383469,4103,4,,,
,,,0.7540477774383469,6136,2
,,,0.7540477774383469,6137,2
,,,0.7540477774383469,6138,2
,,,0.7540477774383469,6139,2
0.7540477774383469,6140,4,,,
,,,0.7540477774383469,6141,4
0.7540477774383469,6142,8,,,
0.7540477774383469,6143,10,,,
0.7540477774383469,6144,10,,,
0.7540477774383469,6145,8,,,
,,,0.7540477774383469,6146,4
0.7540477774383469,6147,4,,,
,,,0.7540477774383469,6148,2
,,,0.7540477774383469,6149,2
,,,0.7540477774383469,6150,2
,,,0.7540477774383469,6151,2
,,,0.7540477774383469,2558,2
0.7540477774383469,2559,4,,,
0.7540477774383469,2560,4,,,
,,,0.7540477774383469,2561,2
,,,0.7540477774383469,3582,2
0.7540477774383469,3583,4,,,
0.7540477774383469,3584,4,,,
,,,0.7540477774383469,3585,2
0.7540477774383469,7166,4,,,
0.7540477774383469,7167,6,,,
0.7540477774383469,7168,6,,,
0.7540477774383469,7169,4,,,
0.7540477774383469,1536,4,,,
,,,0.7540477774383469,1537,2
,,,0.7540477774383469,1022,4
0.7540477774383469,1023,6,,,
0.7540477774383469,1024,6,,,
,,,0.7540477774383469,1025,4
,,,0.7540477774383469,5630,2
0.7540477774383469,5631,4,,,
0.7540477774383469,5632,4,,,
,,,0.7540477774383469,5633,2
,,,0.7540477774383469,8160,2
,,,0.7540477774383469,8161,2
,,,0.7540477774383469,8162,2
,,,0.7540477774383469,8163,2
,,,0.7540477774383469,8164,2
,,,0.7540477774383469,8165,2
,,,0.7540477774383469,8166,2
,,,0.7540477774383469,8167,2
,,,0.7540477774383469,8168,2
,,,0.7540477774383469,8169,2
,,,0.7540477774383469,8170,2
,,,0.7540477774383469,8171,2
,,,0.7540477774383469,8172,2
,,,0.7540477774383469,8173,2
,,,0.7540477774383469,8174,2
,,,0.7540477774383469,8175,2
0.7540477774383469,8176,4,,,
,,,0.7540477774383469,8177,4
,,,0.7540477774383469,8178,4
,,,0.7540477774383469,8179,4
,,,0.7540477774383469,8180,4
,,,0.7540477774383469,8181,4
,,,0.7540477774383469,8182,4
,,,0.7540477774383469,8183,4
0.7540477774383469,8184,8,,,
,,,0.7540477774383469,8185,8
,,,0.7540477774383469,8186,8
,,,0.7540477774383469,8187,8
0.7540477774383469,8188,10,,,
,,,0.7540477774383469,8189,10
,,,0.7540477774383469,8190,14
0.7540477774383469,8191,16,,,
,,,0.7540477774383469,510,2
0.7540477774383469,511,4,,,
0.7540477774383469,512,4,,,
,,,0.7540477774383469,513,2
,,,0.7540477774383469,6654,2
0.7540477774383469,6655,4,,,
0.7540477774383469,6656,4,,,
,,,0.7540477774383469,6657,2
,,,0.7540477774383469,1534,2
0.7540477774383469,1535,4,,,
,,,0.9244831493178262,7423,2
,,,0.9244831493178262,7424,2
0.9244831493178262,0,12,,,
,,,0.9244831493178262,1,10
,,,0.9244831493178262,2,8
0.9244831493178262,3,8,,,
,,,0.9244831493178262,4,6
,,,0.9244831493178262,5,6
,,,0.9244831493178262,6,6
0.9244831493178262,7,6,,,
,,,0.9244831493178262,8,4
,,,0.9244831493178262,9,4
,,,0.9244831493178262,10,4
,,,0.9244831493178262,11,4
,,,0.9244831493178262,12,4
,,,0.9244831493178262,13,4
,,,0.9244831493178262,14,4
0.9244831493178262,15,4,,,
,,,0.9244831493178262,16,2
,,,0.9244831493178262,17,2
,,,0.9244831493178262,18,2
,,,0.9244831493178262,19,2
,,,0.9244831493178262,20,2
,,,0.9244831493178262,21,2
,,,0.9244831493178262,22,2
,,,0.9244831493178262,23,2
,,,0.9244831493178262,24,2
,,,0.9244831493178262,25,2
,,,0.9244831493178262,4606,2
0.9244831493178262,4607,4,,,
0.9244831493178262,4608,4,,,
,,,0.9244831493178262,4609,2
,,,0.9244831493178262,2815,2
,,,0.9244831493178262,2816,2
,,,0.9244831493178262,26,2
,,,0.9244831493178262,27,2
,,,0.9244831493178262,28,2
,,,0.9244831493178262,29,2
,,,0.9244831493178262,30,2
,,,0.9244831493178262,31,2
,,,0.9244831493178262,255,2
,,,0.9244831493178262,256,2
,,,0.9244831493178262,2303,2
,,,0.9244831493178262,2304,2
,,,0.9244831493178262,3068,2
,,,0.9244831493178262,3069,2
0.9244831493178262,3070,4,,,
0.9244831493178262,3071,6,,,
0.9244831493178262,3072,6,,,
0.9244831493178262,3073,4,,,
,,,0.9244831493178262,3074,2
,,,0.9244831493178262,3075,2
,,,0.9244831493178262,3327,2
,,,0.9244831493178262,3328,2
,,,0.9244831493178262,4086,2
,,,0.9244831493178262,4087,2
0.9244831493178262,4088,4,,,
,,,0.9244831493178262,4089,4
,,,0.9244831493178262,4090,4
,,,0.9244831493178262,4091,4
0.9244831493178262,4092,6,,,
,,,0.9244831493178262,4093,6
0.9244831493178262,4094,8,,,
0.9244831493178262,4095,10,,,
0.9244831493178262,4096,10,,,
0.9244831493178262,4097,8,,,
,,,0.9244831493178262,4098,6
0.9244831493178262,4099,6,,,
,,,0.9244831493178262,4100,4
,,,0.9244831493178262,4101,4
,,,0.9244831493178262,4102,4
0.9244831493178262,4103,4,,,
,,,0.9244831493178262,4104,2
,,,0.9244831493178262,4105,2
,,,0.9244831493178262,4106,2
,,,0.9244831493178262,4107,2
,,,0.9244831493178262,4108,2
,,,0.9244831493178262,4109,2
,,,0.9244831493178262,4110,2
,,,0.9244831493178262,4111,2
,,,0.9244831493178262,4351,2
,,,0.9244831493178262,4352,2
,,,0.9244831493178262,5116,2
,,,0.9244831493178262,5117,2
0.9244831493178262,5118,4,,,
0.9244831493178262,5119,6,,,
0.9244831493178262,5120,6,,,
0.9244831493178262,5121,4,,,
,,,0.9244831493178262,5122,2
,,,0.9244831493178262,5123,2
,,,0.9244831493178262,5375,2
,,,0.9244831493178262,5376,2
,,,0.9244831493178262,6136,2
,,,0.9244831493178262,6137,2
,,,0.9244831493178262,6138,2
,,,0.9244831493178262,6139,2
0.9244831493178262,6140,4,,,
,,,0.9244831493178262,6141,4
0.9244831493178262,6142,6,,,
0.9244831493178262,6143,8,,,
0.9244831493178262,6144,8,,,
0.9244831493178262,6145,6,,,
,,,0.9244831493178262,6146,4
0.9244831493178262,6147,4,,,
,,,0.9244831493178262,6148,2
,,,0.9244831493178262,6149,2
,,,0.9244831493178262,6150,2
,,,0.9244831493178262,6151,2
,,,0.9244831493178262,7164,2
,,,0.9244831493178262,7165,2
0.9244831493178262,7166,4,,,
0.9244831493178262,7167,6,,,
0.9244831493178262,7168,6,,,
0.9244831493178262,7169,4,,,
,,,0.9244831493178262,7170,2
,,,0.9244831493178262,7171,2
,,,0.9244831493178262,1279,2
,,,0.9244831493178262,1280,2
,,,0.9244831493178262,5887,2
,,,0.9244831493178262,5888,2
,,,0.9244831493178262,2303,2
,,,0.9244831493178262,2304,2
,,,0.9244831493178262,2040,2
,,,0.9244831493178262,2041,2
,,,0.9244831493178262,2042,2
,,,0.9244831493178262,2043,2
0.9244831493178262,2044,4,,,
,,,0.9244831493178262,2045,4
,,,0.9244831493178262,2046,6
0.9244831493178262,2047,8,,,
0.9244831493178262,2048,8,,,
,,,0.9244831493178262,2049,6
,,,0.9244831493178262,2050,4
0.9244831493178262,2051,4,,,
,,,0.9244831493178262,2052,2
,,,0.9244831493178262,2053,2
,,,0.9244831493178262,2054,2
,,,0.9244831493178262,2055,2
,,,0.9244831493178262,7678,2
0.9244831493178262,7679,4,,,
0.9244831493178262,7680,4,,,
,,,0.9244831493178262,7681,2
,,,0.9244831493178262,5116,2
,,,0.9244831493178262,5117,2
0.9244831493178262,5118,4,,,
0.9244831493178262,5119,6,,,
0.9244831493178262,5120,6,,,
0.9244831493178262,5121,4,,,
,,,0.9244831493178262,5122,2
,,,0.9244831493178262,5123,2
,,,0.9244831493178262,3068,2
,,,0.9244831493178262,3069,2
0.9244831493178262,3070,4,,,
0.9244831493178262,3071,6,,,
0.9244831493178262,3072,6,,,
0.9244831493178262,3073,4,,,
,,,0.9244831493178262,3074,2
,,,0.9244831493178262,3075,2
,,,0.9244831493178262,26,2
,,,0.9244831493178262,27,2
,,,0.9244831493178262,28,2
,,,0.9244831493178262,29,2
,,,0.9244831493178262,30,2
,,,0.9244831493178262,31,2
,,,0.9244831493178262,5375,2
,,,0.9244831493178262,5376,2
,,,0.9244831493178262,6911,2
,,,0.9244831493178262,6912,2
,,,0.9244831493178262,4086,2
,,,0.9244831493178262,4087,2
0.9244831493178262,4088,4,,,
,,,0.9244831493178262,4089,4
,,,0.9244831493178262,4090,4
,,,0.9244831493178262,4091,4
0.9244831493178262,4092,6,,,
,,,0.9244831493178262,4093,6
0.9244831493178262,4094,8,,,
0.9244831493178262,4095,10,,,
0.9244831493178262,4096,10,,,
0.9244831493178262,4097,8,,,
,,,0.9244831493178262,4098,6
0.9244831493178262,4099,6,,,
,,,0.9244831493178262,4100,4
,,,0.9244831493178262,4101,4
,,,0.9244831493178262,4102,4
0.9244831493178262,4103,4,,,
,,,0.9244831493178262,4104,2
,,,0.9244831493178262,4105,2
,,,0.9244831493178262,4106,2
,,,0.9244831493178262,4107,2
,,,0.9244831493178262,4108,2
,,,0.9244831493178262,4109,2
,,,0.9244831493178262,4110,2
,,,0.9244831493178262,4111,2
,,,0.9244831493178262,4863,2
,,,0.9244831493178262,4864,2
,,,0.9244831493178262,3327,2
,,,0.9244831493178262,3328,2
,,,0.9244831493178262,6136,2
,,,0.9244831493178262,6137,2
,,,0.9244831493178262,6138,2
,,,0.9244831493178262,6139,2
0.9244831493178262,6140,4,,,
,,,0.9244831493178262,6141,4
0.9244831493178262,6142,6,,,
0.9244831493178262,6143,8,,,
0.9244831493178262,6144,8,,,
0.9244831493178262,6145,6,,,
,,,0.9244831493178262,6146,4
0.9244831493178262,6147,4,,,
,,,0.9244831493178262,6148,2
,,,0.9244831493178262,6149,2
,,,0.9244831493178262,6150,2
,,,0.9244831493178262,6151,2
,,,0.9244831493178262,4351,2
,,,0.9244831493178262,4352,2
,,,0.9244831493178262,2558,2
0.9244831493178262,2559,4,,,
0.9244831493178262,2560,4,,,
,,,0.9244831493178262,2561,2
,,,0.9244831493178262,3582,2
0.9244831493178262,3583,4,,,
0.9244831493178262,3584,4,,,
,,,0.9244831493178262,3585,2
,,,0.9244831493178262,767,2
,,,0.9244831493178262,768,2
,,,0.9244831493178262,255,2
,,,0.9244831493178262,256,2
,,,0.9244831493178262,1279,2
,,,0.9244831493178262,1280,2
,,,0.9244831493178262,7164,2
,,,0.9244831493178262,7165,2
0.9244831493178262,7166,4,,,
0.9244831493178262,7167,6,,,
0.9244831493178262,7168,6,,,
0.9244831493178262,7169,4,,,
,,,0.9244831493178262,7170,2
,,,0.9244831493178262,7171,2
,,,0.9244831493178262,6399,2
0.9244831493178262,1536,4,,,
,,,0.9244831493178262,1537,2
,,,0.9244831493178262,1020,2
,,,0.9244831493178262,1021,2
,,,0.9244831493178262,1022,4
0.9244831493178262,1023,6,,,
0.9244831493178262,1024,6,,,
,,,0.9244831493178262,1025,4
,,,0.9244831493178262,1026,2
,,,0.9244831493178262,1027,2
,,,0.9244831493178262,5630,2
0.9244831493178262,5631,4,,,
0.9244831493178262,5632,4,,,
,,,0.9244831493178262,5633,2
,,,0.9244831493178262,4080,2
,,,0.9244831493178262,4081,2
,,,0.9244831493178262,4082,2
,,,0.9244831493178262,4083,2
,,,0.9244831493178262,4084,2
,,,0.9244831493178262,4085,2
,,,0.9244831493178262,6400,2
,,,0.9244831493178262,7935,2
,,,0.9244831493178262,7936,2
,,,0.9244831493178262,1791,2
,,,0.9244831493178262,1792,2
,,,0.9244831493178262,3839,2
,,,0.9244831493178262,3840,2
,,,0.9244831493178262,8160,2
,,,0.9244831493178262,8161,2
,,,0.9244831493178262,8162,2
,,,0.9244831493178262,8163,2
,,,0.9244831493178262,8164,2
,,,0.9244831493178262,8165,2
,,,0.9244831493178262,8166,2
,,,0.9244831493178262,8167,2
,,,0.9244831493178262,8168,2
,,,0.9244831493178262,8169,2
,,,0.9244831493178262,8170,2
,,,0.9244831493178262,8171,2
,,,0.9244831493178262,8172,2
,,,0.9244831493178262,8173,2
,,,0.9244831493178262,8174,2
,,,0.9244831493178262,8175,2
0.9244831493178262,8176,4,,,
,,,0.9244831493178262,8177,4
,,,0.9244831493178262,8178,4
,,,0.9244831493178262,8179,4
,,,0.9244831493178262,8180,4
,,,0.9244831493178262,8181,4
,,,0.9244831493178262,8182,4
,,,0.9244831493178262,8183,4
0.9244831493178262,8184,6,,,
,,,0.9244831493178262,8185,6
,,,0.9244831493178262,8186,6
,,,0.9244831493178262,8187,6
0.9244831493178262,8188,8,,,
,,,0.9244831493178262,8189,8
,,,0.9244831493178262,8190,10
0.9244831493178262,8191,12,,,
,,,0.9244831493178262,510,2
0.9244831493178262,511,4,,,
0.9244831493178262,512,4,,,
,,,0.9244831493178262,513,2
,,,0.9244831493178262,6654,2
0.9244831493178262,6655,4,,,
0.9244831493178262,6656,4,,,
,,,0.9244831493178262,6657,2
,,,0.9244831493178262,1534,2
0.9244831493178262,1535,4,,,
,,,1.1279604576680737,7422,4
1.1279604576680737,7423,6,,,
1.1279604576680737,7424,6,,,
1.1279604576680737,0,22,,,
,,,1.1279604576680737,1,20
,,,1.1279604576680737,2,16
1.1279604576680737,3,16,,,
,,,1.1279604576680737,4,14
,,,1.1279604576680737,5,14
,,,1.1279604576680737,6,14
1.1279604576680737,7,14,,,
,,,1.1279604576680737,8,10
,,,1.1279604576680737,9,10
,,,1.1279604576680737,10,10
,,,1.1279604576680737,11,10
,,,1.1279604576680737,12,10
,,,1.1279604576680737,7806,2
1.1279604576680737,7807,4,,,
1.1279604576680737,7808,4,,,
,,,1.1279604576680737,7809,2
1.1279604576680737,1016,4,,,
,,,1.1279604576680737,7425,4
,,,1.1279604576680737,13,10
,,,1.1279604576680737,14,10
1.1279604576680737,15,10,,,
,,,1.1279604576680737,16,8
,,,1.1279604576680737,17,8
,,,1.1279604576680737,18,8
,,,1.1279604576680737,19,8
,,,1.1279604576680737,20,8
,,,1.1279604576680737,21,8
,,,1.1279604576680737,22,8
,,,1.1279604576680737,23,8
,,,1.1279604576680737,24,8
,,,1.1279604576680737,25,8
,,,1.1279604576680737,4600,2
,,,1.1279604576680737,4601,2
,,,1.1279604576680737,4602,2
,,,1.1279604576680737,4603,2
1.1279604576680737,4604,4,,,
,,,1.1279604576680737,4605,4
,,,1.1279604576680737,4606,8
1.1279604576680737,4607,10,,,
1.1279604576680737,4608,10,,,
,,,1.1279604576680737,4609,8
,,,1.1279604576680737,4610,4
1.1279604576680737,4611,4,,,
,,,1.1279604576680737,2814,4
1.1279604576680737,2815,6,,,
1.1279604576680737,2816,6,,,
,,,1.1279604576680737,2817,4
,,,1.1279604576680737,1406,2
1.1279604576680737,1407,4,,,
1.1279604576680737,1408,4,,,
,,,1.1279604576680737,1409,2
,,,1.1279604576680737,6014,2
1.1279604576680737,6015,4,,,
1.1279604576680737,6016,4,,,
,,,1.1279604576680737,2016,2
,,,1.1279604576680737,2017,2
,,,1.1279604576680737,2018,2
,,,1.1279604576680737,2019,2
,,,1.1279604576680737,2020,2
,,,1.1279604576680737,2021,2
,,,1.1279604576680737,2022,2
,,,1.1279604576680737,26,8
,,,1.1279604576680737,27,8
,,,1.1279604576680737,28,8
,,,1.1279604576680737,29,8
,,,1.1279604576680737,30,8
1.1279604576680737,31,8,,,
,,,1.1279604576680737,32,4
,,,1.1279604576680737,33,4
,,,1.1279604576680737,34,4
,,,1.1279604576680737,35,4
,,,1.1279604576680737,36,4
,,,1.1279604576680737,37,4
,,,1.1279604576680737,38,4
,,,1.1279604576680737,39,4
,,,1.1279604576680737,40,4
,,,1.1279604576680737,41,4
,,,1.1279604576680737,42,4
,,,1.1279604576680737,43,4
,,,1.1279604576680737,44,4
,,,1.1279604576680737,45,4
,,,1.1279604576680737,46,4
,,,1.1279604576680737,47,4
,,,1.1279604576680737,48,4
,,,1.1279604576680737,49,4
,,,1.1279604576680737,50,4
,,,1.1279604576680737,51,4
,,,1.1279604576680737,52,4
,,,1.1279604576680737,53,4
,,,1.1279604576680737,54,4
,,,1.1279604576680737,55,4
,,,1.1279604576680737,56,4
,,,1.1279604576680737,57,4
,,,1.1279604576680737,58,4
,,,1.1279604576680737,59,4
,,,1.1279604576680737,60,4
,,,1.1279604576680737,61,4
,,,1.1279604576680737,62,4
1.1279604576680737,63,4,,,
,,,1.1279604576680737,64,2
,,,1.1279604576680737,65,2
,,,1.1279604576680737,66,2
,,,1.1279604576680737,67,2
,,,1.1279604576680737,68,2
,,,1.1279604576680737,69,2
,,,1.1279604576680737,70,2
,,,1.1279604576680737,71,2
,,,1.1279604576680737,72,2
,,,1.1279604576680737,73,2
,,,1.1279604576680737,74,2
,,,1.1279604576680737,75,2
,,,1.1279604576680737,76,2
,,,1.1279604576680737,77,2
,,,1.1279604576680737,78,2
1.1279604576680737,254,4,,,
1.1279604576680737,255,6,,,
1.1279604576680737,256,6,,,
1.1279604576680737,257,4,,,
,,,1.1279604576680737,2059,4
,,,1.1279604576680737,2060,4
,,,1.1279604576680737,2061,4
,,,1.1279604576680737,2062,4
1.1279604576680737,2063,4,,,
,,,1.1279604576680737,2064,2
,,,1.1279604576680737,2065,2
,,,1.1279604576680737,2066,2
,,,1.1279604576680737,2067,2
,,,1.1279604576680737,2068,2
,,,1.1279604576680737,2069,2
,,,1.1279604576680737,2070,2
,,,1.1279604576680737,2071,2
,,,1.1279604576680737,2072,2
,,,1.1279604576680737,2073,2
,,,1.1279604576680737,2074,2
,,,1.1279604576680737,2075,2
,,,1.1279604576680737,2076,2
,,,1.1279604576680737,2077,2
,,,1.1279604576680737,2078,2
,,,1.1279604576680737,2079,2
1.1279604576680737,2302,4,,,
1.1279604576680737,2303,6,,,
1.1279604576680737,2304,6,,,
1.1279604576680737,2305,4,,,
,,,1.1279604576680737,2686,2
1.1279604576680737,2687,4,,,
1.1279604576680737,2688,4,,,
,,,1.1279604576680737,2689,2
,,,1.1279604576680737,2942,2
1.1279604576680737,2943,4,,,
1.1279604576680737,2944,4,,,
,,,1.1279604576680737,3065,4
,,,1.1279604576680737,3066,4
,,,1.1279604576680737,3067,4
1.1279604576680737,3068,6,,,
,,,1.1279604576680737,3069,6
1.1279604576680737,3070,10,,,
1.1279604576680737,3071,12,,,
